tweet,sentiment
le hashtag #jesuischarlie est le plus partagé de tous les temps de twitter tweets un bel hommag,1
les termes fatw pris dotages djihadist terrorist seront à proscrir dans un utilisation oportunist #jesuischarlie #decence #eelv,1
récupérateur instant par le pen père #jesuischarlie,1
bfmtv vous ne voulez pas affréter un char pour exfiltrer les terroristes auss #jesuischarlie,0
ce qu la fachosphèr dit du massacr de charl hebd sur les réseaux sociaux #jesuischarlie,1
les démocrates allemands disent merd aux fachos de pegid les plongent dans leur obscurantism #jesuischarlie,0
nous partîmes et par un prompt renfort #jesuischarlie,1
ils sont légions ils sont auss en colèr #anonymous #jesuischarlie,0
nous protégerons les musulmans innocents nous refuserons la hain et combattrons ceux qu la portent #jesuischarlie,1
boual nem iman de la mosqué es sun à bourges condamn lattaqu contr #charliehebdo #jesuischarlie,1
badinter le symbol de la justic jamais de la hain #jesuischarlie,0
ceux qu crient a moment de tuer ceux là trahissent par fanatism л’идéа religieux robert badinter #jesuischarlie,1
maintenant silenc dign #jesuischarlie,1
nous sommes en deu nationa ne loublions pas #jesuischarlie,1
nous ne pouvons répondr à la hain par la hain nous ne devons stigmatiser person nous ne devons pas fair damalgam #jesuischarlie,2
est ce qu les mecs qu sont en caval voient cett tristess national ce resserrement des citoy nes #jesuischarlie,1
plus de flics pour sécuriser la march de demain sans compter les snipers sur les toits ri qu ça #charliehebdo #jesuischarlie,1
un débil aura crié à disne en a ils ont qu ça à foutr #jesuischarlie,0
faut être sacrément con pour aller à disne en plein périod de plan vigipirat alert attentat #charliehebdo #jesuischarlie,1
en fa ja peur pour dimanch en allant à la march #jesuischarlie,0
nétais a cœур des attentats à deux reprises je suis monsieur malchanc #jesuischarlie #charliehebdo,0
des gens font des malaises dans la foul et monopolisent les premiers secours plus utiles aux otages #jesuischarlie #charliehebdo,1
un odeur de mort à port de vincennes #jesuischarlie,0
je viens dapprendr qu les otages qu viennent de passer devant mo sont morts a minimum tristess #jesuischarlie #charliehebdo,0
les otages sortent du périmètr de sécurité dans les véhicules de premiers secours qu venaient de rentrer #charliehebdo #jesuischarlie,1
la policièr municipal stagiair abattu ce matin néta même pas armé définition du connard de fdp #jesuischarlie #charliehebdo,1
plan vigipirat étend à la,1
les suspects ont abandonné leur voitur près de crépy en valois #jesuischarlie #charliehebdo,1
les suspects seraient actuellement à plus dest villers cotterêts aisn #charliehebdo #jesuischarlie,1
les voitures des deux suspects sapprochent des portes est de paris #charliehebdo #jesuischarlie,1
terrorism is errorisml terrorism est erreurism #jesuischarlie,1
#jesuischarlie #jesuisjuive #jesuismafrance et je vous emmerd les nazislamistes,0
on fa confianc a gign et a raid #jesuischarlie,1
ils sont responsables de leur mort honteux àceux qu sils crachaient sur eux hier #jesuischarlie,0
jeannett bougrab tres dign ce soir dans bfmtv #charliehebdo #jesuischarlie,1
restez sur cett band de cons dilemofficiel #charliehebdo #jesuischarlie #dilem,1
a partager ce soir un boug aux fenêtres pour charl hebd à rt le possibl,1
lêtre catholiqu #jesuischarlie,1
#nogentleroiarrivés à la mair philipp lipchitz a lu de paul eluard les larmes en coulaient sur mes pompes #jesuischarlie,1
ils nous ont montré lexempl ils sont morts debout a nous de tenir debout maintenant #charliehebdo #jesuischarlie #noussommescharlie,1
a la un de laprovenc la franc fa bloc en hommag aux victimes des attentats #jesuischarlie #endirectdelaune,1
march citoyen #marseille rend hommag aux victimes des #attentats #jesuischarlie,1
charl hebd un blessé entr la vi et la mort #jesuischarlie,1
#jesuischarlie lattentat,1
#jesuischarlie barack obam écrit sur un cahier de condoléances #obama,1
#airfrance rend hommag aux victimes de #charliehebdo #jesuischarlie #aéroport #attentat #liberté,1
#jesuischarlie les hommages insolites #charliehebdo,1
#jesuischarlie investit les trains anglais #charliehebdo,1
les deux suspects repérés le gign et le raid sur plac #attentat #jesuischarlie #aisne,1
le métro arrêté un minut à mid à #marseille #charliehebdo #jesuischarlie,1
attentat à charl hebd deux suspects localisés dans laisn #charliehebdo #jesuischarlie,1
attentat à charl hebd il faut en parler aux enfants #charliehebdo #jesuischarlie,1
charl hebd lhommag aur lie dimanch #charliehebdo #jesuischarlie,1
#attentat à #charliehebdo #jesuischarlie,1
#marseille est charl #vieuxport #hommage #charliehebdo #jesuischarlie #lejournoir,1
attentat à charl hebd les unes des journaux dans le mond #jesuischarlie #charliehebdo,1
attentat contr charl hebd des interpellations et des gardes à vu annonc valls #jesuischarlie,1
attentat à charl hebd le jour daprès #jesuischarlie #charliehebdo,1
attentat lun an #jesuischarlie #attentat,1
charl hebd la press en deu se dress fac à la #jesuischarlie #attentat,1
attentat le suspect qu sest rend aura un alib #attentat #jesuischarlie,1
#attentat à #charliehebdo #lejournoir la un de laprovenc de ce jeud #jesuischarlie,1
écrit barackobam dans le livr de condoléances #jesuischarlie,1
mlp_officiel dénonc son de la #marcherepublicaine #jesuischarlie,1
hommag et recueillement en franc,1
vidé #charliehebdo les unes de la press régional en deu #jesuischarlie sudouest,1
la press rend hommag à #charliehebdo #jesuischarlie cc anthoberthelier,1
lantiterrorism inquiet pour la sécurité de la #marcherepublicaine prévu dimanch #jesuischarlie,1
le premier ministr anglais david_cameron manifester dimanch à paris #jesuischarlie,1
dernièr minut le princ harr rend hommag aux victimes de #charliehebdo #jesuischarlie,1
fholland la franc est sous le choc #charliehebdo #jesuischarlie,1
les larmes de jeanett #bougrab la compagn de #charb #charliehebdo #jesuischarlie,1
un journalist de #charliehebdo qu a survéc à l,1
l,1
élysé assemblées mairies la républiqu a rend hommag à #charliehebdo #jesuischarlie,1
vidé la tour eiffel éteint en sign de deu #jesuischarlie #charliehebdo,1
lhommag des lat show américains à #charliehebdo #jesuischarlie,1
les artistes entrent en résistanc après lattentat de #charliehebdo #jesuischarlie,1
l,1
dernièr minut najatvb rend hommag à #charliehebdo a lycé #buffon #jesuischarlie,1
googl offr un nouvel hommag à #charliehebdo #jesuischarlie,1
jrart rend hommag à #charliehebdo #jesuischarlie,1
le financialtimes jug stupid la lign éditorial de #charliehebdo #jesuischarlie,1
les radios musicales diffuseront #imagine à h en hommag à #charliehebdo #jesuischarlie,1
comment s,1
dernièr minut le parlement europé fa un minut de silenc #charliehebdo #jesuischarlie,1
cet #attentat abominabl do nous ouvrir les yeux #charliehebdo #jesuischarlie,1
qu,1
le témoignag bouleversant de patrickpelloux #charliehebdo #jesuischarlie,1
un fresqu mural en hommag à #cabu #jesuischarlie #charliehebdo,1
dernièr minut les médias danois ont peur #charliehebdo #jesuischarlie,1
#alerte le grand rassemblement dhommag à #charliehebdo aur lie dimanch #jesuischarlie,1
dernièr minut les opérations après l,1
dernièr minut les avocats rendront hommag à #charliehebdo #jesuischarlie,1
dernièr minut nicolassarkoz est arrivé à l,1
la press français unanim pour rendr hommag à #charliehebdo #jesuischarlie,1
#mémo quun journé de deu nationa #charliehebdo #jesuischarlie,1
en direct la list complèt des victimes de l #charliehebdo #jesuischarlie,1
interactif #charliehebdo le mémoria des victimes #jesuischarlie #jesuispolicier,1
#jesuischarlie l,1
#jesuischarlie la chanson hommag de grandcorpsmalad #jdd,1
pris dotages à dammartin en goël suivez les événements ici #jesuischarlie,1
il est h la tour eiffel séteint en sign de deu phot vi williamsjon #jesuischarlie,1
des journaux à lencr noir ce matin revu de press,1
notr revu de press des unes de jeud des journaux à lencr noir #jesuischarlie,1
philipp val sur itélé si lexiger le dro a blasphèm #jesuischarlie,1
lun funest business #jesuischarlie sur le web par morganetua,1
la un en français du quotid allemand bz #charliehebdo #jesuischarlie #noussommescharlie,1
#lepoint disponibl demain matin en kiosqu #jesuischarlie,1
laprès ne lâchons ri #jesuischarlie,1
bcazeneuv la vi des quatr blessés graves nest plus en danger #jesuischarlie,1
#jesuischarlie après ne lâchons ri par gernell,1
en direct #charliehebdo un troisièm jour de traqu #jesuischarlie,1
#charliehebdo un des suspects aura été formé a yém #jesuischarlie,1
vidé le témoignag déchirant de patrick pelloux #jesuischarlie,1
qu étaient les personnes tuées dans lattentat #jesuischarlie,1
#charliehebdo la répons nest pas seulement militair par jeanguisnel #jesuischarlie,1
les musulmans de franc sattendent à des lendemains difficiles #jesuischarlie,1
le grand rassemblement dhommag initialement prévu samed se dérouler dimanch #jesuischarlie,1
le mond du sport va rendr hommag ce week end lir lédition #jesuischarlie,1
la mort de coulibal non censuré #prisedotage #jesuischarlie #annulezlamarchedujanvier,1
venez on se refa un nouvel an on recommenc lest brouillon #prisedotage #charliehebdo #jesuischarlie,1
dessiner peut tuer #charliehebdo #jesuischarlie,1
marin le pen implore pour être invitée et déplor qu le systèm la boud ant systèm mon oe #marcherepublicaine #jesuischarlie,0
jen ris encor d #jesuischarlie #prisedotage #charliehebdo,0
les médias français ce sont américanisés sensationnalism potentiellement criminel un hont #dammartin #jesuischarlie #charliehebdo,0
en plein deu le fn appell à voter marin le pen quell hont je vais vomir #jesuischarlie #charliehebdo,0
avec toutes les affiches #jesuischarlie imprimées les magasins seront en pénur de cartouches dencr noir,0
ce qu les assassins de #charliehebdo vont connaîtr bientôt à #dammartin #jesuischarlie,1
lisez chaqu nom et faites lir aux autres humbl hommag aux victimes #jesuischarlie #charliehebdo #recueillement,1
français inspirez-vous dun mandel et ne répondez pas à la hain par la hain et la vengeanc dites non à la puanteur fn #jesuischarlie,0
aux armes citoyens #charliehebdo #jesuischarlie,1
je nest pas un millièm de la pein des familles endeuillées #charliehebdo #jesuischarlie,0
l,1
#jesuischarlie l,1
#jesuischarlie hommag à charb cab wolinsk en images,1
#jesuischarlie hommag à charb cab wolinsk en images,1
ja mal regardé il y en a #jesuischarlie,1
cn en boucl sur les attentats en franc en attendant mon avion #jesuischarlie,1
mariecastagn lohrentg les personnes qu veulent manifester seront là dimanch il faut just ne pas oublier les morts #jesuischarlie,1
ici il est bientôt h du matin ja sombré dans un cauchemar éveillé #jesuischarlie,0
le fn qu ava porté plaint contr #charliehebdo vient pavoiser ds les médias et dir #jesuischarlie #bordel #vomir,0
ceux qu critiquent la dcri policiers just fermez là vs nimaginez même pas à quel point ils ns sauvent les miches #jesuischarlie,0
ja perd la fo en die la politiqu me fa vomir mais en jours je me suis remis à croir qu tout est encor possibl #jesuischarlie,0
on leur pardon car ils ont tellement mal mais cett dépêche de la famill de chard est très déplacé #bougrab #jesuischarlie,1
impossible de travailler la télé en contin et nous suivons minut par minut ce cauchemar janvier en franc #jesuischarlie,0
vendred hallucinant avec ces deux prises dotages simultanées de tout cœур avec la polic et les otages #jesuischarlie,1
allemagn attaqu contr journa qu a publié caricatur de #charliehebdo #jesuischarlie,1
attentat à #charlie ne répondons pas à la hain par la hain mais par lart #jesuischarlie,1
a lattaqu id00 anga erwan_ donilemes lovemh sgalais #jesuischarlie,1
hommag a #wolinski #jesuischarlie,1
hell the_glengoyn erwan_ anga davidescande sgalais #jesuischarlie et en colèr,0
orang bloss #jesuischarlie,1
#rip persones qu voulaient just qu lon rigol #jesuischarlie #noussommescharlie,1
on est blessé pas degommé id00 #jesuischarlie je suis charl #noussommescharlie,0
cest dur de se fair tuer par des cons #jesuischarlie #jesuischarlie #jesuischarlie,0
#jesuischarlie #jesuischarlie #jesuischarlie #jesuischarlie #jesuischarlie #jesuischarlie #jesuischarlie et trist,1
le sang ne se gomm pas #jesuischarlie #jesuischarlie #jesuischarlie #jesuischarlie #jesuistrèstriste,0
claudebartolon on н’енво jamais de fair part лорсqу’ faut entrer en résistanc simpl précis just #jesuischarlie,1
avis aux terroristes les musulmans sont avec nous #jesuischarlie #noussommescharlie,1
dessin extrêmement symboliqu de plant dans le mond aujourdhu #jesuischarlie,1
avis aux islamophobes qu repandent hain et amalgames taisez vous à jamais #jesuischarlie,1
après lincompréhension quelqu chos ne fonction pas #jesuischarlie,0
lhommag poignant de martin handford créateur du personnag #charlie editionsgrund #jesuischarlie,1
bfm est quo ce bordel sérieux #reims #charliehebdo #jesuischarlie,0
рт“ misterchch intervention,1
#charliehebdo un opération de polic avec la participation du raid est en cours à reims #arretezles #jesuischarlie,1
le pr fholland hier durant la doubl intervention à dammartin en goël et à vincennes #jesuischarlie,1
port de vincennes plusieurs otages libérés vi afp #jesuischarlie,1
les deux suspects de #charliehebdo tués dans lassaut à dammartin vi afp #jesuischarlie,1
urgent a relayer la prefpolic dément tout pris dotag o tirs a trocadér à paris #charliehebdo #jesuischarlie,1
il néchang de coups de fe à hauteur de la commun de dammartin en goël #jesuischarlie,1
#charliehebdo la tour eiffel ser éteint ce soir à h #jesuischarlie,1
le journa elwatanc algér solidair de #charliehebdo #jesuischarlie,1
conformément à л’аннонc du pr un minut de silenc ser observé en hommag aux victimes de л’аттентат à mid à l elys #jesuischarlie,1
plus de millions de français ont suiv lallocution du pr fholland hier à heures #jesuischarlie,1
#jesuischarlie donc je ne veux pas qu un part de #haine qu je souha interdire défil pour mo #tartuffes,1
#jesuischarlie donc je suis contr la pein de mort,1
afpfr le président palestin mahmoud abbas présent à la march républicain à paris sourc diplomatiqu #afp #jesuischarlie,1
ophelielin personnes ce matin à #coulommiers pour rendr hommag aux victimes des attentats #jesuischarlie,1
l surpris et ému par ses millions de vues regardez #jesuischarlie,2
jercrunchant déjà beaucoup de mond sur la promenad des anglais à #nice pour le rassemblement #jesuischarlie,1
closerfr #jesuischarlie le dessin de mylèn farmer en hommag à #charliehebdo,1
cathyrochon lindécenc vient de vos réflexions vous êtes pitoyabl désolé je le dis et encor fièrement #jesuischarlie,0
la chanson boulevers les réseaux sociaux et pass en boucl sur le net #jesuischarlie #chanson,2
rt afpfr #jesuischarlie hommag des équipes #afp à paris,1
rt mytfnews #charliehebdo #jesuischarlie la compagn de lun des trois suspects interpellée à gennevilliers,1
#jesuischarlie lenfer pour les terroristes version,1
#jesuischarlie nous sommes en guerr id00 et à poitiers auss,0
coup de gueul id00 #jesuischarlie march silencieus dimanch л’унион national id00 il n y a pas de part seulement des français id00,0
#jesuischarlie hommag mondia,1
#jesuischarlie hommag unanim des plus grands dessinateurs et des personnages de bd les plus connus version,1
#jesuischarlie cêtre tué par des cons version,0
#jesuischarlie cêtre tué par des cons version,0
#jesuischarlie minutes de glas pour #charliehebdo,1
#jesuischarlie #terrorisme manuel #valls,1
#jesuischarlie je pleur des crayons,0
#jesuischarlie hommag à #charb,1
#jesuischarlie hommag à #wolinski,1
#jesuischarlie hommag à #tignous,1
#jesuischarlie hommag à #cabu,1
#jesuischarlie allons enfants de la patr a nous de fair couler lencr fac à la barbar fac cont,0
oncl bernard et sa leçon déconom à la mort vu par rayclid #charliehebdo bernard maris #jesuischarlie,0
#jesuischarlie #fanbase il est temps de se mobiliser pour quelqu chos de grav demain en hommag écriva tous charl sur votr corps,2
#jesuischarlie revivr un horreur pareill après le septembr mais o est lhumanité,0
#jesuischarlie parc qu la liberté dexpression ne do tuer person,0
jhanté #jesuischarlie #chaliehebdo,0
pauvr dorothé #jesuischarlie par alex,0
et si on se faisa #prisedotage #jesuischarlie,0
les fdp qu ont tué des dessinateurs de press ont été zigouillés dans un imprimerie voilà #jesuischarlie,0
la traqu des salopards par kroll #jesuischarlie,0
pour qu son le glas par placid je me demand comment ils auraient réag à tout cel #jesuischarlie,1
♡ rt précédent #jesuischarlie,2
cest pas faux nom de die par rodh #jesuischarlie #charliehebdo,2
le ciel est gris il pleut même les nuages pleurent #jesuischarlie,0
attentat à unes de journaux du mond entier vi francetvinf #jesuischarlie,1
hommag de vidberg à #charliehebdo #jesuischarlie,0
#charliehebdo cêtre aimé par des cons #jesuischarlie,0
les canards voleront toujours plus haut qu les connards #charliehebdo #jesuischarlie,0
anne_hidalg annonc un exposition des dessins des artistes assassinés #conseildeparis #jesuischarlie,1
a h la tour eiffel sest éteint en hommag aux victimes #charliehebdo #jesuischarlie,0
rassemblement silencieux ce soir plac de la républiqu à partir de h #jesuischarlie,1
les élus et les agents de la vill observeront un min de silenc sur le parvis de lhôtel de vill à mid pour les victimes #jesuischarlie,1
rassemblement spontané plac de la républiqu #jesuischarlie #charliehebdo #notafraid,1
#parismatch ipad enrich en lign n ° hommag historiqu #jesuischarlie,0
cab un dessinateur contr tous les fanatismes par jea pierr bouyxo #jesuischarlie,0
vidé lhommag des dessinateurs du mond entier #jesuischarlie,0
le styl a un gros avantag toreill #jesuischarlie,2
#jesuischarlieils ne font qu tailler le crayon dun humanité qu ne tomber jamais sous terrepar lectrr,2
record mondia pour le hashtag #jesuischarlie qu s invite dans les locaux us de twitter,1
#jesuischarlie #charliehebdo lavis de recherch nationa est lancé,1
#jesuischarlie en voyant son nom circuler sur les réseaux sociaux le jeun des suspects sest rend à la polic sourc afp bfmtv,1
#jesuischarlie sans voix devant bfmtv et itel le raid empêch à présent les journalistes de les suivr,1
#jesuischarlie opération denvergur pour arrêter les suspects est en cours à reims,1
vide #jesuischarlie émouvant hommag à charl hebd sur lhexagon de renaud,0
record mondia pour le hashtag #jesuischarlie qu s invite dans les locaux de twitter,1
ceux qu voient vous êtes sérieux o comment ça se pass #jesuischarlie,0
toutes nos dépêches consacrées à lattentat commis contr #charliehebdo #jesuischarlie,1
#france lincroyabl flambé de #jesuischarlie sur la mappemond de #twitter #charliehebdo #attentat,2
#attentatcharliehebdo pris dotag en cours par les deux suspects #direct #kouachi #jesuischarlie,1
#attentatcharliehebdo pris d #otage en cours a nord est de paris #jesuischarlie,1
nos dépêches consacrées à #attentatcharliehebdo #jesuischarlie,1
#loireatlantique #attentatcharliehebdo les rassemblements prévus à mid #nantes #jesuischarlie,1
attentat #charliehebdo les rassemblements prévus à mid en #loireatlantique #nantes #jesuischarlie vi presseocea,0
danseus en vinyl noir et pianist disaient auss #jesuischarlie à leur façon sous larc de washington squar park,1
a new york le nasdaq auss rend hommag à #charliehebdo mt nasdaq tribut to charl hebd victims #jesuischarlie,0
humorist américain #jonstewart #jesuischarlie,0
charl en haït mt geraudalbaret afpfr la un du journa nationa д’hаïт,1
#onpc en turqu auss cêtre caricaturist #charliehebdo #jesuischarlie,1
#jesuischarlie kouach coulibal le résea terrorist oublié par les services de renseignement rt медиапарт…,1
#jesuischarlie un commun chang de nom pour ces jours de deu nationa charlie est deven #charlie,0
rt linsurge_ jen ris encor d #jesuischarlie #prisedotage #charliehebdo,2
#terrorisme #jesuischarlie les questions auxquelles л’еxécутиф va devoir répondr vi mediapart,1
rt rtlfranc un chanson en hommag aux victimes émeut facebook #jesuischarlie,0
rt sylviedlcroistj #jesuischarlie les gros mots on peut,2
#jesuischarlie lattentat de charl hebd expliqué aux enfants rt petitquotid,1
#jura #conliège #jesuischarlie manifestation à conlieg en hommag aux victimes de lattentat de charl hebd,0
rt umpitr jeud janvier journé de deu nationa je suis charl #jesuischarlie,0
rt leliendt voic leurs noms vous connaissez leur histoir pour ne jamais oublier #jesuischarlie,1
chdelport un du #courrier,0
a dammartin un journé d pour les habitants #jesuischarlie,0
#jesuischarlie a trouvé sa plac jusqu dans les locaux de twitter en californ,1
fusillad à dammartin des témoins ont appelé rmc a et racontent #jesuischarlie,1
l léger survivant du massacr sur jjbourdin_rmc #jesuischarlie,0
l léger survivant du massacr sur jjbourdin_rmc #jesuischarlie,1
l léger survivant du massacr sur jjbourdin_rmc #jesuischarlie,1
l léger survivant du massacr sur jjbourdin_rmc #jesuischarlie,0
laurent léger survivant du massacr sur jjbourdin_rmc #jesuischarlie,1
alert coups de fe et cours poursu a nord est de paris #jesuischarlie,0
le mair fn_officiel de villers cotterêts soppos à un rassemblement républicain dans sa commun #jesuischarlie,1
vide revivez le témoignag bouleversant de jeannett bougrab compagn de charb #jesuischarlie,0
#jesuischarlie comment parler des attentats aux enfants répons avec hélène roma sur jjbourdin_rmc direct,1
vide on en parl sur jjbourdin_rmc lattentat #jesuischarlie,0
a de hauteclocqu ex raid sur jjbourdin_rmc #jesuischarlie,1
pensez vs comm notr auditeur philipp qu les terroristes ne doivent mm pas être jugés pr réagir ds carrementbrunet #jesuischarlie,1
islam radica dessin par ygreck #jesuischarlie #charliehebdo,1
#alqaeda et #ei la fer exploser quelqu part ds un foul #hayatboumeddiene en syr depuis janv #jesuischarlie,0
#hayatboumeddiene faut mettr la main sur cett débil rt en bloc #charliehebdo #jesuischarlie,0
quel cons ces djihadistes de kouach #charliehebdo #jesuischarlie,0
je dois être dangereux pr l islam j ecout encor de la musiqu de noel now en faisant mon vel stationnair #charliehebdo #jesuischarlie,0
chrisdegrass lexpress ja été victim de un hier l a bloqué et dénoncé #charliehebdo #jesuischarlie,0
affich sobr et dign sur les kiosques parisiens pas comm certaines unes lepoint #charliehebdo #jesuischarlie,1
pays qu financent terrorism gouvernementfr va t il enfin demander des comptes manuelvalls fholland #charliehebdo #jesuischarlie,0
#jesuischarlie hommag mondia aux victimes de la barbar,0
un chanson en hommag aux victimes émeut facebook #jesuischarlie,0
un chanson en hommag aux victimes émeut facebook #jesuischarlie,0
fusillad à #charliehebdo la tour eiffel s,1
#jesuischarlie sur les façades et les maillots de foot minutes de silenc hommag planétair,1
vidé la franc observ un minut de silenc en hommag aux victimes #jesuischarlie,0
fusillad à charl hebd ce qu l,0
le plus jeun des suspects recherchés s,1
en images les unes de la press solidair de,2
ces barbares auront donc tué personnes a nom de quel d ie aucun #jesuischarlie,0
he ydekerdrel pas de polémiqu dans un dram pare ça vous parl seul le pr et le pm parlent #jesuischarlie,1
les polémiques alors quhu est jour de deu nationa je ne comprends pas vous ne pouvez pas attendr un pe #jesuischarlie,0
janvier je suis toujours sous le choc bonjour #jesuischarlie,0
on est #jesuischarlie et ça fa toujours auss mal,0
la pp d elys est en bern #jesuischarlie,1
la march républicain se transform en énorm mascarad politiqu ca mal a ma franc #jesuischarlie #onesttouscharlie,0
ja peur pour mo pour mes filles pour vous pour la franc #jesuischarlie et je veux un câlin toussu,0
je suis trist vidé dormir et essayer demain de reprendr le cours norma des choses essayer #jesuischarlie,0
voir qu certaines personnes de ma tl ne réagissent à ri ne pens quà eux ne parlent de ri a part de leur nombr #jesuischarlie,0
aujourdhu et pour toujours pour ne jamais oublier #jesuischarlie,0
ains chumanité des hommes prêts à tuer pour des bouts de papiers #jesuischarlie,0
le premier ministr turc annonc a son tour sa participation a la march républicain demain a paris #jesuischarlie,1
il se pass quelqu chos a laumièr em afflux de policiers armes a poing #jesuischarlie,1
disneyland paris en part évacué a caus dun foll qu a crié être la compagn de coulibal fauss alert #jesuischarlie,1
coulibal ava disposé bâtons de dynam dans lhyper cacher procureur #jesuischarlie,0
la vidé de lassaut de la port de vincennes #jesuischarlie,1
selon les médias us la complic de coulibal aura profité de la confusion pour sortir avec les otages et senfuir #jesuischarlie,1
les otages tués port de vincennes ont été abattus par le terrorist avant lassaut #jesuischarlie,1
lotages port de vincennes #jesuischarlie,1
la très mauvais nouvell il y aura morts parm les otages de la supérett casher vi franc infos #jesuischarlie,0
phot de lassaut port de vincennes #jesuischarlie,1
mourir dans un é,0
policiers blessés du gign a dammartin du raid et de la bri port de vincennes #jesuischarlie,0
erratum tous les preneurs dotages ont été tués les frères kouach coulibal et autr port de vincennes #jesuischarlie,0
le preneur dotag de la port de vincennes a été tué auss #jesuischarlie,0
lotag de dammartin est indemne #jesuischarlie,2
les gros enculés de frères kouach sont morts #jesuischarlie,0
les prises dotag sont sans dout terminées #jesuischarlie,0
ça boug port de vincennes auss explosions et assaut lancé #jesuischarlie,0
pris dotages #jesuischarlie,0
selon franc il y aura e morts lors de la fusillad port de vincennes #jesuischarlie,0
toutes les é,1
a moins otages dans le supermarchés casher port de vincennes il sun complic des kouass #jesuischarlie,1
ce sera le tueur de montroug qu est lauteur de la pris d otages en cours port de vincennes #jesuischarlie,0
la pas démarré mais est en préparation #jesuischarlie,1
selon le parq de melun lassaut fina sera en cours #jesuischarlie,1
un des tireurs de la port de châtillon aura été arrêté un des policiers grièvement blessé a larm automatiqu #jesuischarlie,0
fusillad port de châtillon un policier a terr le s tireur s en fu dans le métro #jesuischarlie,0
la barbar a désormais un visag #charliehebdo #jesuischarlie,0
selon nbc terroristes arrêtés et le ème tué aucun confirmation officiell #jesuischarlie #charliehebdo,0
alors qu toutes les télés suivent lintervention a reims un autr sera en cours #charliehebdo #jesuischarlie,1
ça boug a reims lopération est en cours dans le quartier de la croix roug #jesuischarlie #charliehebdo,0
opération du raid en cours a reims confirmé par franc tv et afp #charliehebdo #jesuischarlie,0
les barbares sappellent said et chérif kouach et ans et hamyd mourad ans #jesuischarlie #charliehebdo,0
les barbares sappellent said et chérif k et ans et hamyd m ans #jesuischarlie #charliehebdo,0
la traqu des barbares se poursu a reims #charliehebdo #jesuischarlie,0
#jesuischarlie voilá rajo le dictateur espagnol,1
#jesuischarlie comm espagnol tout mon appu mais nous ne comprennons pas qu ´ un dictateur comm rajo so invité,0
collector quand charl se fouta de la gueul du fn_officiel #jesuischarlie,1
il naur donc fall attendr qu moins de h pour avoir la récup immonde de mlp_officiel #jesuischarlie,0
rt dan_dhombres charl hebd la un grandios du berliner zeitung,2
montpellier pris dotag alert à la bomb bordeaux alert à la bomb #jesuischarlie,0
des centaines de policiers rassemblés en hommag à leurs collègues tués ce soir à nic #jesuischarlie,0
la tour eiffel en deu #jesuischarlie,0
bla bla prech prech bavardag #rouen ds le rassemblement #jesuischarlie quas pas de frcais dorigin maghrébin incompréhensible,0
charl hebd lillustratric tiffa cooper #jesuischarlie,1
lhommag de banks sur instagram #jesuischarlie,1
la march de mon lycé en hommag aux victimes de #charliehebdo on éta #prisedotage #jesuischarlie,1
ils passent la station servic à la télé bordel cest à coté de chez mathild #jesuischarlie,0
javais peur maintenant je suis terrorisé et tout le mond auss #jesuischarlie,0
n mais ja env de pleurer ptn mon cœур #lp #jesuischarlie,0
mon die ca trop peur ptn #jesuischarlie,0
hier céta pare a rassemblement de ma vill tout le mond disa aux jeunes #jesuischarlie,0
j #jesuischarlie,1
le journa de ma région le sud ouest a fa la pag noir avec marqué avoirs dans les mains #jesuischarlie,0
je ne croyais pas aux pub qu disent qu certaines images peuvent choquer là ja env de vomir et je ne vais pas dormir #jesuischarlie,0
à la un de sud ouest dimanch du janvier la franc a rendez vous #charliehebdo #jesuischarlie,0
rt kaplussen #hommage à #charlie #bayonne #france #jesuischarlie #charliehebdo sudouest,1
#jesuischarlie un minut de silenc a été observé à mid a sièg de sud ouest,1
#jesuischarlie sudouest fr solidair sentour de noir,0
pensé ému à lemployé de maintenanc abatt dont on parl pe il éta marié et père de enfants je pens à eux #jesuischarlie,0
ces gens là nétaient qu des lâches ils ont utilisés les armes quand la parol est plus puissant #jesuischarlie #prisedotage,2
cab et wolinsk vous attendent ils vont vous refair le portra #prisedotage #jesuischarlie,1
tous ces fous sont morts #prisedotage #jesuischarlie,0
je sens qu cett anné on va connaitr dautres événements dans le genr va falloir rester soudés #prisedotage #jesuischarlie,1
journé de deu nationa #jesuischarlie,0
on ne combat pas la hain par la hain ne souhaitez pas leur mort ce sera un faveur souhaitez leur un vi pourr #jesuischarlie,0
les anglais qu chantent la marseillais quo ja pas les mots #jesuischarlie,1
pas de #tpmp ce soir,0
un nouvea jour sest levé ri ne ser jamais comm avant dans notr pays #jesuischarlie,0
#jesuischarlie je ma reç coups de fouets hier aidez mo #rt,0
raif badaw reço coups de fouets insurge qu #jesuischarlie qu rt,0
notr drapea ble comm le ciel défiant les nuages blanc comm linnocenc du regard de cab roug de colèr tonvoisin #jesuischarlie,0
le part politiqu qu osera récupérer ce voyag en enfer de tous et toutes méritera dy cramer am tonvoisin #jesuischarlie,0
certains journalistes de #bfmtv ont sottement oublié leurs gilets par conneries cest un massacr #jesuischarlie,0
arrêt plus #bfmtv #jesuischarlie,0
otag finir par mourir de rir #jesuischarlie,0
un troisièm pris dotag et à #bfmtv ils font péter le champagn #jesuischarlie,0
appel à témoin si vous êtes planqué sous un tabl si vous ne voyez ri et qu vous nentendez ri appelez #bfmtv #jesuischarlie,0
